-18.849541 	 0.000001
-18.846399 	 0.003141
-18.843258 	 0.006282
-18.840117 	 0.009423
-18.836975 	 0.012565
-18.833834 	 0.015706
-18.830692 	 0.018848
-18.827551 	 0.021989
-18.824409 	 0.025131
-18.821268 	 0.028272
-18.818127 	 0.031413
-18.814985 	 0.034555
-18.811844 	 0.037696
-18.808702 	 0.040838
-18.805561 	 0.043979
-18.802420 	 0.047120
-18.799278 	 0.050262
-18.796137 	 0.053403
-18.792995 	 0.056545
-18.789854 	 0.059686
-18.786713 	 0.062827
-18.783571 	 0.065969
-18.780430 	 0.069110
-18.777288 	 0.072252
-18.774147 	 0.075393
-18.771006 	 0.078534
-18.767864 	 0.081676
-18.764723 	 0.084817
-18.761581 	 0.087959
-18.758440 	 0.091100
-18.755299 	 0.094241
-18.752157 	 0.097383
-18.749016 	 0.100524
-18.745874 	 0.103666
-18.742733 	 0.106807
-18.739592 	 0.109948
-18.736450 	 0.113090
-18.733309 	 0.116231
-18.730167 	 0.119373
-18.727026 	 0.122514
-18.723885 	 0.125655
-18.720743 	 0.128797
-18.717602 	 0.131938
-18.714460 	 0.135080
-18.711319 	 0.138221
-18.708178 	 0.141362
-18.705036 	 0.144504
-18.701895 	 0.147645
-18.698753 	 0.150787
-18.695612 	 0.153928
-18.692471 	 0.157069
-18.689329 	 0.160211
-18.686188 	 0.163352
-18.683046 	 0.166494
-18.679905 	 0.169635
-18.676764 	 0.172776
-18.673622 	 0.175918
-18.670481 	 0.179059
-18.667339 	 0.182201
-18.664198 	 0.185342
-18.661057 	 0.188483
-18.657915 	 0.191625
-18.654774 	 0.194766
-18.651632 	 0.197908
-18.648491 	 0.201049
-18.645350 	 0.204190
-18.642208 	 0.207332
-18.639067 	 0.210473
-18.635925 	 0.213615
-18.632784 	 0.216756
-18.629642 	 0.219898
-18.626501 	 0.223039
-18.623360 	 0.226180
-18.620218 	 0.229322
-18.617077 	 0.232463
-18.613935 	 0.235605
-18.610794 	 0.238746
-18.607653 	 0.241887
-18.604511 	 0.245029
-18.601370 	 0.248170
-18.598228 	 0.251312
-18.595087 	 0.254453
-18.591946 	 0.257594
-18.588804 	 0.260736
-18.585663 	 0.263877
-18.582521 	 0.267019
-18.579380 	 0.270160
-18.576239 	 0.273301
-18.573097 	 0.276443
-18.569956 	 0.279584
-18.566814 	 0.282726
-18.563673 	 0.285867
-18.560532 	 0.289008
-18.557390 	 0.292150
-18.554249 	 0.295291
-18.551107 	 0.298433
-18.547966 	 0.301574
-18.544825 	 0.304715
-18.541683 	 0.307857
-18.538542 	 0.310998
-18.535400 	 0.314140
-18.532259 	 0.317281
-18.529118 	 0.320422
-18.525976 	 0.323564
-18.522835 	 0.326705
-18.519693 	 0.329847
-18.516552 	 0.332988
-18.513411 	 0.336129
-18.510269 	 0.339271
-18.507128 	 0.342412
-18.503986 	 0.345554
-18.500845 	 0.348695
-18.497704 	 0.351836
-18.494562 	 0.354978
-18.491421 	 0.358119
-18.488279 	 0.361261
-18.485138 	 0.364402
-18.481997 	 0.367543
-18.478855 	 0.370685
-18.475714 	 0.373826
-18.472572 	 0.376968
-18.469431 	 0.380109
-18.466290 	 0.383250
-18.463148 	 0.386392
-18.460007 	 0.389533
-18.456865 	 0.392675
-18.453724 	 0.395816
-18.450583 	 0.398957
-18.447441 	 0.402099
-18.444300 	 0.405240
-18.441158 	 0.408382
-18.438017 	 0.411523
-18.434875 	 0.414665
-18.431734 	 0.417806
-18.428593 	 0.420947
-18.425451 	 0.424089
-18.422310 	 0.427230
-18.419168 	 0.430372
-18.416027 	 0.433513
-18.412886 	 0.436654
-18.409744 	 0.439796
-18.406603 	 0.442937
-18.403461 	 0.446079
-18.400320 	 0.449220
-18.397179 	 0.452361
-18.394037 	 0.455503
-18.390896 	 0.458644
-18.387754 	 0.461786
-18.384613 	 0.464927
-18.381472 	 0.468068
-18.378330 	 0.471210
-18.375189 	 0.474351
-18.372047 	 0.477493
-18.368906 	 0.480634
-18.365765 	 0.483775
-18.362623 	 0.486917
-18.359482 	 0.490058
-18.356340 	 0.493200
-18.353199 	 0.496341
-18.350058 	 0.499482
-18.346916 	 0.502624
-18.343775 	 0.505765
-18.340633 	 0.508907
-18.337492 	 0.512048
-18.334351 	 0.515189
-18.331209 	 0.518331
-18.328068 	 0.521472
-18.324926 	 0.524614
-18.321785 	 0.527755
-18.318644 	 0.530896
-18.315502 	 0.534038
-18.312361 	 0.537179
-18.309219 	 0.540321
-18.306078 	 0.543462
-18.302937 	 0.546603
-18.299795 	 0.549745
-18.296654 	 0.552886
-18.293512 	 0.556028
-18.290371 	 0.559169
-18.287230 	 0.562310
-18.284088 	 0.565452
-18.280947 	 0.568593
-18.277805 	 0.571735
-18.274664 	 0.574876
-18.271523 	 0.578017
-18.268381 	 0.581159
-18.265240 	 0.584300
-18.262098 	 0.587442
-18.258957 	 0.590583
-18.255816 	 0.593724
-18.252674 	 0.596866
-18.249533 	 0.600007
-18.246391 	 0.603149
-18.243250 	 0.606290
-18.240108 	 0.609432
-18.236967 	 0.612573
-18.233826 	 0.615714
-18.230684 	 0.618856
-18.227543 	 0.621997
-18.224401 	 0.625139
-18.221260 	 0.628280
-18.218119 	 0.631421
-18.214977 	 0.634563
-18.211836 	 0.637704
-18.208694 	 0.640846
-18.205553 	 0.643987
-18.202412 	 0.647128
